MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
11349,58441,916,0.24906617403030396
11380,58462,324,0.24990040063858032
11349,58441,915,0.25138020515441895
11380,58462,322,0.24852344393730164
11349,58441,952,0.2521606981754303
11349,58441,951,0.25059086084365845
11349,58441,911,0.2501052916049957
2345,53757,466,0.1827002465724945
6471,56309,614,0.18002207577228546
11350,58455,520,0.18273179233074188
2345,53757,487,0.18605083227157593
6471,56309,652,0.1850440949201584
2345,53757,497,0.18464194238185883
11350,58455,484,0.18516942858695984
11350,58455,500,0.1863134354352951
11349,58441,69,0.18776431679725647
6471,56309,606,0.18666169047355652
11350,58455,492,0.1891314536333084
6471,56309,615,0.18536007404327393
11350,58455,493,0.18860377371311188
6471,56309,610,0.1860976219177246
11349,58441,108,0.18327075242996216
11383,58485,400,0.24296914041042328
11383,58485,578,0.24131515622138977
11382,58456,13,0.2402888387441635
11382,58456,1000,0.24177654087543488
11382,58456,32,0.2393551915884018
11382,58456,10,0.24204231798648834
11383,58485,421,0.24376162886619568
11383,58485,576,0.23920470476150513
11382,58456,12,0.24579362571239471
11353,58467,890,0.2703980803489685
11353,58467,896,0.27129268646240234
11353,58467,881,0.27329784631729126
11353,58467,883,0.2720767855644226
11353,58467,844,0.2752811312675476
11353,58467,884,0.2750672996044159
8423,58198,958,0.2874264717102051
8068,57185,732,0.2738896906375885
8068,57185,738,0.2714604437351227
8068,57185,736,0.2707934081554413
8068,57185,734,0.274122416973114
8068,57185,735,0.27183297276496887
6786,56448,672,0.2692582905292511
8424,58248,20,0.2715855836868286
7709,57666,339,0.24776096642017365
7647,57655,666,0.250322163105011
7709,57666,338,0.24897117912769318
5954,56462,215,0.2449604868888855
7647,57655,701,0.24792581796646118
7709,57666,300,0.25366896390914917
7709,57666,323,0.24949021637439728
7647,57655,702,0.25395721197128296
7709,57666,337,0.250873863697052
7647,57655,706,0.2507753372192383
7280,56709,680,0.27321869134902954
7280,56709,704,0.2747963070869446
7645,57573,248,0.25841209292411804
7645,57573,255,0.2538372278213501
7645,57573,216,0.25788527727127075
7645,57573,250,0.26369619369506836
7645,57573,252,0.25988516211509705
5959,56214,752,0.25503087043762207
7645,57573,259,0.2546654939651489
7645,57573,215,0.2585046887397766
5958,56213,919,0.2898657023906708
7649,57574,391,0.28750571608543396
7649,57574,393,0.28946352005004883
7649,57574,437,0.2863403856754303
5962,56265,242,0.2884258031845093
7649,57574,433,0.28950977325439453
11633,58463,104,0.20097360014915466
11633,58463,42,0.20370618999004364
11633,58463,112,0.19900630414485931
7652,57579,554,0.2017592191696167
11633,58463,110,0.2042233794927597
11633,58463,46,0.2019459307193756
7711,57667,165,0.1768655627965927
7711,57667,212,0.17673368752002716
7651,57654,558,0.1768638789653778
7711,57667,167,0.17870637774467468
7651,57654,550,0.17416752874851227
7711,57667,172,0.17330880463123322
7650,57575,431,0.2402573525905609
7649,57574,945,0.23943720757961273
7650,57575,399,0.24153351783752441
7650,57575,397,0.2322109043598175
7650,57575,436,0.23642036318778992
7649,57574,943,0.2355373054742813
7650,57575,433,0.24030283093452454
7649,57574,950,0.24080120027065277
5956,56104,286,0.23726697266101837
7650,57575,395,0.2398492693901062
7650,57575,396,0.23454202711582184
7649,57574,954,0.23830685019493103
6296,56219,893,0.29511621594429016
7652,57579,138,0.2919121980667114
7655,57336,960,0.2951813042163849
6295,56536,522,0.29537108540534973
7652,57579,121,0.3027311861515045
7655,57336,956,0.2994772493839264
6296,56219,938,0.29447266459465027
7656,57338,512,0.30398473143577576
7656,57338,514,0.2995281517505646
7649,57574,998,0.2436387538909912
7649,57574,995,0.2454213947057724
7650,57575,387,0.23940595984458923
7649,57574,982,0.24111241102218628
7650,57575,381,0.24134209752082825
7650,57575,420,0.24177978932857513
7649,57574,74,0.238719642162323
7650,57575,424,0.2413785755634308
7375,56981,648,0.2736496031284332
5151,56567,635,0.2749943733215332
7280,56709,74,0.2724325358867645
7375,56981,654,0.26747116446495056
7375,56981,660,0.2790830135345459
