MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
7606,56977,236,0.03785074129700661
7601,56959,394,0.10237163305282593
6305,56563,17,0.09558268636465073
7667,57580,359,0.0954902172088623
7088,56657,946,0.0734327957034111
948,52428,411,0.07327281683683395
948,52428,406,0.07258153706789017
7668,57579,962,0.09565399587154388
7668,57579,964,0.09512938559055328
7668,57579,20,0.09390690922737122
7667,57580,463,0.09451103955507278
7668,57579,23,0.056921638548374176
7667,57580,47,0.14438287913799286
7597,56973,624,0.14444875717163086
7667,57580,43,0.1445809304714203
6521,56537,584,0.14482681453227997
7667,57580,45,0.14372114837169647
7667,57580,48,0.1446198970079422
7597,56973,728,0.1150863990187645
7597,56973,692,0.11497702449560165
7668,57579,87,0.09734021127223969
7600,56984,654,0.09704376012086868
7668,57579,90,0.09571320563554764
7668,57579,47,0.09642037749290466
949,52427,394,0.11468130350112915
8185,57431,271,0.11598043888807297
948,52428,543,0.1173124685883522
948,52428,541,0.11551270633935928
8185,57431,276,0.11701779812574387
6116,56245,778,0.06841632723808289
7592,56947,372,0.11530251055955887
7592,56947,374,0.11437860131263733
948,52428,592,0.07255817949771881
949,52427,199,0.0738137736916542
7616,56902,401,0.10982898622751236
6194,56190,403,0.11029386520385742
7588,56903,878,0.11042948067188263
6193,56237,615,0.14886996150016785
7588,56903,733,0.1470983475446701
7588,56903,611,0.14364567399024963
6193,56237,845,0.14034458994865417
6193,56237,276,0.14344389736652374
7588,56903,189,0.14282388985157013
7588,56903,190,0.14350558817386627
6193,56237,234,0.14498844742774963
7588,56903,198,0.1427360326051712
6193,56237,272,0.14465776085853577
7590,56944,83,0.10984697937965393
7623,56901,730,0.08798614889383316
6199,56220,980,0.0851707011461258
7618,56898,970,0.08521319180727005
947,52411,113,0.04483816772699356
7622,56987,166,0.06968017667531967
7622,56987,171,0.07084547728300095
907,52373,470,0.07702559232711792
8178,57428,426,0.07528164237737656
8178,57428,428,0.07639668136835098
11067,58507,445,0.12129469215869904
5140,55836,348,0.1374521255493164
11068,58488,636,0.138986736536026
11068,58488,632,0.13728532195091248
11059,58515,39,0.07031619548797607
11051,58510,490,0.0707748755812645
11051,58510,488,0.07018135488033295
4490,55629,500,0.07233667373657227
1920,53314,234,0.07302838563919067
11102,58425,753,0.07141608744859695
8178,57428,448,0.1439085304737091
8179,57429,34,0.1434711217880249
906,52368,589,0.14484459161758423
907,52373,302,0.12618036568164825
908,52373,575,0.04645126312971115
909,52379,361,0.04713892936706543
908,52373,571,0.04687627777457237
909,52379,382,0.0483255498111248
1310,53033,176,0.04949503764510155
7092,56683,256,0.06123762205243111
1310,53033,48,0.060874007642269135
1013,52707,579,0.14425958693027496
8170,57131,318,0.1452544778585434
8170,57131,314,0.14439742267131805
1013,52707,480,0.0709189921617508
1012,52649,502,0.0695260763168335
1012,52649,501,0.07088035345077515
8171,57135,152,0.07017266005277634
1013,52707,386,0.06940145045518875
1012,52649,80,0.10136698931455612
1013,52707,166,0.10309057682752609
8171,57135,4,0.10316795855760574
1013,52707,173,0.10231085121631622
8219,57429,728,0.08067669719457626
883,52430,371,0.08027300238609314
882,52370,612,0.08178991824388504
883,52430,367,0.0824321061372757
882,52370,602,0.08131235837936401
8219,57429,689,0.08076072484254837
882,52370,607,0.08200199156999588
882,52370,604,0.08097727596759796
1314,53050,402,0.12748196721076965
8237,58162,146,0.12708376348018646
954,52405,123,0.12641149759292603
7091,56658,994,0.10433731973171234
1313,52790,566,0.1041916012763977
7091,56658,973,0.10365688055753708
7091,56658,971,0.1013929471373558
1313,52790,563,0.103909932076931
1313,52790,579,0.10275246202945709
1312,52781,552,0.14729268848896027
1312,52781,560,0.14786389470100403
8234,57450,857,0.1466531902551651
8234,57450,816,0.14772874116897583
8234,57450,852,0.14851291477680206
1311,52765,105,0.06577527523040771
1311,52765,70,0.06598800420761108
1313,52790,82,0.06510454416275024
6839,56425,946,0.0656791552901268
6838,56429,488,0.06530139595270157
1313,52790,94,0.06658055633306503
1313,52790,95,0.06372514367103577
6839,56425,941,0.06484068930149078
6838,56429,486,0.06660115718841553
