MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
4280,55503,754,0.34969133138656616
4298,55511,774,0.3350147604942322
7853,56988,771,0.33489468693733215
6795,56425,462,0.32603737711906433
8416,57894,322,0.32421305775642395
4296,55499,18,0.3650542199611664
7853,56988,540,0.36846673488616943
4298,55511,476,0.36671769618988037
7852,56987,37,0.36479854583740234
388,51793,125,0.3336763083934784
7863,56975,598,0.3323003053665161
7862,56984,168,0.3325492739677429
7863,56975,600,0.33323460817337036
4302,55531,924,0.3850526213645935
4303,55508,343,0.3829144537448883
4304,55506,502,0.3843383491039276
4302,55531,890,0.3822111487388611
4302,55531,886,0.38904720544815063
7855,57011,846,0.38737767934799194
7855,57011,854,0.3888847231864929
7870,57016,702,0.388589471578598
7856,57260,22,0.3893880546092987
3586,55181,791,0.3899426758289337
7855,57011,236,0.3901500105857849
1493,52933,615,0.3884682059288025
7866,57002,982,0.4091467261314392
4221,55443,640,0.40970590710639954
7866,57002,643,0.39835411310195923
4220,55447,450,0.3743205666542053
7864,56979,25,0.373110294342041
7866,57002,434,0.3719750642776489
7866,57002,436,0.3753598630428314
7866,57002,438,0.37451258301734924
4311,55506,628,0.32521748542785645
4308,55565,982,0.3277951776981354
7858,57281,838,0.3255474865436554
4306,55584,898,0.3916762173175812
4308,55565,464,0.4464266300201416
4306,55584,66,0.4476191997528076
7858,57281,290,0.40360063314437866
3589,55186,886,0.3598231375217438
7872,57279,896,0.3751944899559021
4229,55501,920,0.3468534052371979
697,52226,488,0.34834548830986023
7846,56984,547,0.40874195098876953
7818,56989,126,0.4087736904621124
400,51820,489,0.3425270915031433
4229,55501,988,0.3422607481479645
7847,57012,686,0.34145501255989075
699,52202,392,0.3478981554508209
7840,57003,224,0.3730449974536896
3609,55201,389,0.36986058950424194
7837,56987,310,0.36831897497177124
4345,55569,517,0.43356895446777344
4346,56209,936,0.43390128016471863
8396,57837,908,0.3008706271648407
8396,57837,909,0.30102574825286865
4347,55830,91,0.3781493008136749
2636,54082,604,0.39517083764076233
7828,57039,440,0.36207789182662964
7831,57016,29,0.36295443773269653
8396,57837,879,0.33431366086006165
6713,56402,488,0.32885998487472534
8415,57893,281,0.32897377014160156
8396,57837,970,0.32844626903533936
617,52072,322,0.40563786029815674
8425,58226,738,0.40429896116256714
6792,56432,552,0.3940280079841614
7562,56799,730,0.31122124195098877
8066,57544,585,0.30986136198043823
8413,57897,330,0.31487879157066345
5143,55828,771,0.38501375913619995
9162,58040,834,0.3855838179588318
9163,58043,9,0.31952494382858276
990,52465,425,0.32056528329849243
9142,57664,848,0.31874823570251465
9142,57664,843,0.31875374913215637
9142,57664,434,0.3272644877433777
9180,57693,130,0.3267863988876343
9180,57693,147,0.32684049010276794
4374,55883,838,0.3557407557964325
9143,57665,292,0.3546498417854309
4374,55883,876,0.35529977083206177
9142,57664,410,0.31849542260169983
9180,57693,106,0.3186182379722595
4378,55853,770,0.3297969400882721
676,52178,286,0.33991503715515137
9173,58069,896,0.3827488124370575
9173,58069,898,0.38383275270462036
9172,58015,302,0.3572712242603302
9172,58015,310,0.3582828640937805
9174,58070,254,0.36954113841056824
381,51811,584,0.37028375267982483
9174,58070,256,0.3712282180786133
4209,55478,762,0.3683132827281952
380,51792,107,0.3440744876861572
9152,58041,987,0.3431795835494995
4364,55855,958,0.40501320362091064
9153,58022,201,0.3038327693939209
383,51818,368,0.3396485149860382
680,52200,459,0.34145665168762207
9155,58043,380,0.3128892779350281
4359,55533,599,0.30955469608306885
4360,55539,990,0.31125640869140625
8064,58255,989,0.30761727690696716
8064,58255,992,0.30768880248069763
6788,56428,953,0.30930110812187195
4277,55506,450,0.41081324219703674
386,51788,36,0.3807714581489563
9157,57742,4,0.32194995880126953
9157,57742,2,0.32139211893081665
9158,57664,447,0.32236215472221375
4357,55829,964,0.32178112864494324
6787,56447,444,0.3550129532814026
6793,56430,894,0.35503023862838745
8065,58248,668,0.3516385555267334
7904,57358,760,0.3171972930431366
4369,55827,448,0.31757429242134094
7039,56572,900,0.36655479669570923
7912,57310,248,0.38595208525657654
7043,56576,698,0.38548633456230164
7912,57310,217,0.3864281475543976
6793,56430,382,0.393539160490036
6788,56428,393,0.32153820991516113
8061,58253,596,0.3211325407028198
7892,57333,838,0.4389585852622986
4349,55803,412,0.44003838300704956
7892,57333,839,0.4429682493209839
4349,55803,414,0.44155052304267883
7892,57333,842,0.4404749572277069
7055,56576,790,0.3500441908836365
8307,57723,334,0.3743123412132263
8307,57723,340,0.3734128773212433
8303,57805,438,0.4409656524658203
10654,58429,116,0.4419567584991455
4529,55563,338,0.41268593072891235
1781,53297,467,0.40931573510169983
7300,56707,897,0.40921100974082947
1780,53090,601,0.3589651584625244
7377,56741,972,0.35609278082847595
7301,56746,455,0.35584238171577454
1780,53090,70,0.39203912019729614
7309,56991,538,0.38932278752326965
7317,56992,920,0.4190309941768646
7309,56991,499,0.4185815453529358
440,51885,583,0.34709686040878296
440,51885,547,0.34655025601387024
3694,55209,489,0.342908650636673
7318,56990,552,0.3466065227985382
3693,55208,633,0.3588908612728119
7378,56715,798,0.3603348433971405
3687,55269,673,0.36706873774528503
3684,55246,313,0.3796343505382538
1779,53089,18,0.3782227635383606
438,51884,335,0.3891356885433197
5158,55913,504,0.32872945070266724
7311,57038,923,0.3286939263343811
7303,57013,572,0.33000826835632324
