MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
2214,53794,376,0.03216130658984184
2213,53792,135,0.03214620053768158
2214,53794,363,0.03567931801080704
2213,53792,140,0.03431016206741333
2213,53792,123,0.0353439636528492
2213,53792,82,0.033703722059726715
2213,53792,90,0.0330524668097496
2213,53792,86,0.032614901661872864
2213,53792,87,0.03639853373169899
2214,53794,370,0.03186079487204552
2213,53792,83,0.03447839245200157
11397,58522,139,0.13910219073295593
11397,58522,103,0.13996630907058716
2237,53828,624,0.1400614231824875
2239,53726,393,0.13812854886054993
11397,58522,144,0.14201191067695618
11397,58522,146,0.14093023538589478
2237,53828,629,0.14125221967697144
8424,58248,970,0.06133254989981651
6785,56487,972,0.05899123474955559
1420,53146,99,0.09455160796642303
1420,53146,127,0.0977751761674881
1420,53146,81,0.09858233481645584
1420,53146,46,0.09522443264722824
1420,53146,94,0.10197431594133377
5007,55710,798,0.0923997238278389
1420,53146,42,0.10158297419548035
1421,53149,354,0.09772339463233948
1420,53146,44,0.09627286344766617
1421,53149,348,0.0969899594783783
1420,53146,56,0.09729613363742828
1421,53149,353,0.09669384360313416
1420,53146,43,0.09721887111663818
5007,55710,742,0.09386290609836578
1420,53146,91,0.09408246725797653
1420,53146,55,0.0956098809838295
1420,53146,95,0.09733381867408752
1420,53146,98,0.10055975615978241
1420,53146,58,0.09658390283584595
1421,53149,355,0.09657733887434006
1420,53146,48,0.09672433137893677
1420,53146,122,0.09573815762996674
7281,57007,451,0.10237680375576019
1870,53383,460,0.1016220822930336
1871,53384,285,0.10068630427122116
7300,56707,553,0.10549086332321167
7281,57007,441,0.10552695393562317
1870,53383,454,0.10438524931669235
1871,53384,295,0.10403946787118912
1870,53383,449,0.10370669513940811
1871,53384,283,0.10150057822465897
1871,53384,288,0.10048647224903107
444,51883,378,0.11941217631101608
5156,55925,447,0.11952156573534012
444,51883,464,0.11959109455347061
7277,56748,338,0.11705178022384644
7302,57012,584,0.11885201930999756
7302,57012,550,0.12028755992650986
444,51883,469,0.11878137290477753
7302,57012,596,0.1202399730682373
8169,57071,938,0.09691349416971207
1784,54425,389,0.09644678980112076
1784,54425,399,0.09197120368480682
1873,54437,35,0.09364596754312515
1784,54425,343,0.09688065946102142
8169,57071,892,0.09449972212314606
1784,54425,387,0.09324795007705688
5964,56098,934,0.06973955780267715
7645,57573,644,0.07090072333812714
5964,56098,940,0.0690319836139679
7649,57574,680,0.09771399945020676
7649,57574,634,0.09946762025356293
7649,57574,762,0.09873782098293304
7649,57574,626,0.0999768078327179
7651,57654,149,0.12701812386512756
7651,57654,110,0.12322945147752762
7651,57654,148,0.12256687134504318
7651,57654,115,0.12319356203079224
7651,57654,118,0.12490729987621307
7651,57654,152,0.12398446351289749
7769,58420,569,0.11610399931669235
7769,58420,614,0.11907795071601868
