MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
3801,55509,817,0.5044171214103699
9356,57809,230,0.5041645765304565
3806,55505,683,0.48421332240104675
9357,57807,72,0.4502165913581848
9360,58055,342,0.45235735177993774
3807,55511,109,0.479989230632782
8293,57361,209,0.4837785065174103
3762,55507,821,0.4510374367237091
3763,55508,333,0.454495906829834
8830,57447,28,0.5738717317581177
937,52707,194,0.5635276436805725
4643,55946,748,0.5593080520629883
4575,55590,533,0.6029692888259888
8301,57390,383,0.5899443626403809
8301,57390,385,0.5845080018043518
4636,55945,963,0.5870206356048584
8833,57779,48,0.46100321412086487
8833,57779,42,0.4585823714733124
4572,55622,150,0.46217191219329834
8833,57779,55,0.45993971824645996
8823,57446,404,0.45993441343307495
4572,55622,216,0.45743101835250854
4572,55622,211,0.45704376697540283
4572,55622,205,0.4547910988330841
10274,58170,823,0.5437178611755371
8820,57449,531,0.5995947122573853
8820,57449,552,0.6104693412780762
8874,57426,799,0.5016974210739136
8874,57426,788,0.5064458847045898
8841,57425,604,0.4639659821987152
4700,55709,729,0.5447759032249451
3968,55590,621,0.5366011261940002
3969,55307,453,0.5322744250297546
3968,55590,623,0.5396109819412231
3965,55302,4,0.5308650135993958
4706,55705,929,0.5120084881782532
8839,57846,774,0.4689811170101166
3981,55603,781,0.4679873585700989
8839,57846,778,0.47328981757164
10759,58526,315,0.4804660677909851
4711,55737,316,0.4818253219127655
10759,58526,316,0.4816511869430542
4711,55737,310,0.4762401282787323
4711,55737,308,0.4796527028083801
10760,58224,816,0.4586273431777954
1643,53143,384,0.4469492435455322
10760,58224,858,0.45117121934890747
10760,58224,220,0.44699740409851074
3855,55268,721,0.4473101794719696
8504,57518,81,0.6003309488296509
10752,58488,617,0.5991098880767822
5170,56063,349,0.6003397703170776
11649,58514,675,0.468779593706131
11649,58514,680,0.47705990076065063
6054,56089,97,0.4601007401943207
5167,56066,743,0.5546323657035828
11649,58514,642,0.5534407496452332
5167,56066,759,0.5560768246650696
8524,57656,435,0.4992919862270355
8524,57656,434,0.49881240725517273
