MEM_PLATE,MEM_MJD,MEM_FIBERID,MEM_Z_NOQSO
11047,58424,702,0.2044815570116043
11047,58424,703,0.19847331941127777
11047,58424,745,0.20004668831825256
11047,58424,709,0.19498661160469055
11047,58424,391,0.2515673041343689
8235,58191,401,0.14895302057266235
11055,58429,640,0.2146807610988617
11055,58429,680,0.21177083253860474
11055,58429,624,0.2153266966342926
1316,52790,352,0.21537341177463531
1316,52790,345,0.2132900059223175
8236,58500,170,0.22255347669124603
8236,58500,166,0.2189786285161972
11052,58438,60,0.15867987275123596
11053,58437,782,0.1556856632232666
11052,58438,52,0.15798984467983246
11053,58437,784,0.15656022727489471
11061,58428,942,0.1978808045387268
11052,58438,374,0.19852019846439362
11061,58428,909,0.19816868007183075
11052,58438,364,0.20056690275669098
11052,58438,401,0.20066536962985992
11061,58428,941,0.19894783198833466
11061,58428,953,0.2024804651737213
11061,58428,947,0.19902628660202026
11061,58428,922,0.15681490302085876
4662,55590,769,0.15360203385353088
11061,58428,924,0.15316767990589142
11061,58428,931,0.15807348489761353
11053,58437,533,0.1593227982521057
11061,58428,927,0.15981124341487885
11053,58437,511,0.15510037541389465
11061,58428,976,0.158442422747612
11061,58428,769,0.15231601893901825
11061,58428,780,0.15238486230373383
11061,58428,806,0.1541646122932434
11061,58428,816,0.15819935500621796
11061,58428,814,0.15902864933013916
11061,58428,852,0.1571277230978012
11061,58428,603,0.15505355596542358
11061,58428,653,0.15686114132404327
11061,58428,400,0.15663009881973267
11061,58428,358,0.1530163586139679
11061,58428,359,0.15158970654010773
11061,58428,440,0.15849784016609192
4662,55590,538,0.15165716409683228
4666,55832,1000,0.15277385711669922
11061,58428,194,0.19062410295009613
4545,55567,750,0.26545727252960205
11053,58437,454,0.2625730037689209
11053,58437,460,0.26868778467178345
11053,58437,450,0.2646479308605194
4662,55590,172,0.2621660530567169
11061,58428,64,0.2652950584888458
11061,58428,66,0.26738062500953674
11053,58437,456,0.2684634327888489
11061,58428,60,0.2639221251010895
11053,58437,484,0.26014700531959534
4548,55565,984,0.19287481904029846
11062,58509,602,0.19077813625335693
11062,58509,634,0.19513756036758423
11062,58509,692,0.23554755747318268
11070,58452,221,0.2590788006782532
11079,58485,238,0.16142700612545013
11080,58401,872,0.2016901969909668
11080,58401,864,0.20146781206130981
11080,58401,910,0.19894295930862427
8216,58172,124,0.2926010191440582
8216,58172,130,0.29376187920570374
