# Z          logLUM_SOFT         
  1.187571   43.51534389308838   
  1.093104   43.51574141666936   
  0.834847   43.51613857671706   
  0.569512   43.516403148447395  
  0.605563   43.51719589794997   
  0.783377   43.51838231554534   
  0.712201   43.51969676715984   
  0.859945   43.522183317618676  
  0.890441   43.52257463269117   
  0.44509    43.52400644555737   
  1.199354   43.52452593662637   
  0.898123   43.52672686731463   
  0.868669   43.527372082827604  
  1.100879   43.53045584358467   
  0.740318   43.53262700122888   
  0.718052   43.53275437899249   
  1.418757   43.532881719407385  
  0.458385   43.532881719407385  
  1.014046   43.53326351677871   
  0.943903   43.53389910079658   
  0.603221   43.53504081325115   
  0.876234   43.535800290824895  
  0.656205   43.5386993795424    
  1.352879   43.5386993795424    
  0.995806   43.53982855837789   
  1.338248   43.539953841656384  
  0.777145   43.54045461367141   
  1.107437   43.54207814633562   
  1.048037   43.54232738277396   
  1.363091   43.54406804435027   
  0.986427   43.544688022302665  
  0.313798   43.546666025070174  
  1.427325   43.54740545966748   
  1.41503    43.54740545966748   
  0.368401   43.54838941813291   
  0.519315   43.54973873126489   
  1.352563   43.54973873126489   
  0.696471   43.550595207489316  
  0.438129   43.551449997972874  
  0.646169   43.551937695364835  
  0.60012    43.55315454816962   
  0.825111   43.554004321011895  
  0.849439   43.55858858310819   
  0.792626   43.55918818900477   
  1.032236   43.560384922972005  
  0.83958    43.5613399414589    
  0.86669    43.56145917124191   
  1.407475   43.56264967221191   
  1.48688    43.563718339965675  
  0.939711   43.56419246062619   
  0.857033   43.565611724902055  
  0.429713   43.56737930765097   
  0.439082   43.56761444273084   
  1.191654   43.56808433131538   
  0.657983   43.56890541498287   
  0.716436   43.5711262770843    
  0.805651   43.5715923833613    
  1.628314   43.57170883180868   
  0.824577   43.57170883180868   
  0.79001    43.575187844927655  
  0.556342   43.57553421831986   
  1.000997   43.575649614755214  
  0.238225   43.57611089412083   
  1.64226    43.576226137449595  
  1.159887   43.57634135020579   
  1.02285    43.5769169559652    
  0.772056   43.57737689191701   
  1.1374     43.579440597139794  
  0.891901   43.579897869603094  
  1.140436   43.58081097266094   
  0.79339    43.58081097266094   
  0.899292   43.581266805273664  
  1.340901   43.58194965837331   
  0.874674   43.58319877396862   
  0.760096   43.5842181121174    
  1.022843   43.5847833789965    
  0.734971   43.58568627845249   
  0.816446   43.58602438238697   
  1.244154   43.587261849692524  
  1.016968   43.58804749698607   
  0.442797   43.588943642740006  
  1.164757   43.59028440371816   
  0.643254   43.59350758933176   
  0.243614   43.59383966108126   
  1.086928   43.601951404133516  
  1.248409   43.602819342432696  
  1.2884     43.603469159733834  
  0.600404   43.60422605308446   
  0.877324   43.60498162960742   
  0.789331   43.60552052343746   
  0.692786   43.605735893876734  
  0.900427   43.60670374133367   
  1.118022   43.60820500770432   
  0.325776   43.608739919068775  
  1.278657   43.60927417240458   
  1.171631   43.61034071145215   
  0.80194    43.61204174464526   
  1.428723   43.61310151696691   
  1.562433   43.61373614126187   
  0.595093   43.616790486329705  
  0.803814   43.617943434828966  
  1.234882   43.618257344840394  
  0.912268   43.61940641088677   
  1.231528   43.62107237114362   
  0.755641   43.62252486240356   
  0.983597   43.6236627073562    
  0.902212   43.626340367375036  
  0.872272   43.62654565902712   
  0.692412   43.62685341466672   
  1.111273   43.62685341466672   
  0.666587   43.62695595143544   
  0.495996   43.62736585659273   
  1.830548   43.6274682724597    
  0.693842   43.62900161928699   
  1.370023   43.63184946215981   
  1.259386   43.63286204010022   
  1.91107    43.633367445117     
  0.765566   43.63346845557958   
  0.908668   43.63538320404749   
  0.943102   43.6373896501292    
  1.043253   43.638289535414245  
  1.15355    43.63838940766533   
  1.900701   43.63968566124267   
  0.747006   43.6398847419163    
  0.660572   43.64077947734485   
  0.917381   43.640978057358325  
  1.023513   43.64127575723191   
  1.128961   43.64355136856294   
  0.966526   43.645029064721136  
  0.775804   43.64581511829663   
  0.615766   43.648067129448926  
  1.50336    43.65021035466035   
  1.501569   43.65176244738011   
  0.739767   43.6520528482481    
  1.152655   43.652826302560996  
  0.466177   43.65301945109961   
  0.890392   43.653115993165564  
  0.849916   43.6534054906645    
  1.599622   43.65388755807097   
  0.957026   43.654465333520136  
  1.067673   43.65475393325293   
  0.815536   43.65475393325293   
  1.618471   43.65600232068295   
  0.904268   43.65877432084435   
  1.755948   43.659916200069844  
  0.721989   43.659916200069844  
  1.341724   43.662285515722125  
  0.386578   43.66304097489397   
  0.988588   43.66322963453286   
  1.222235   43.665111737075044  
  1.115369   43.665299499499895  
  1.339601   43.66576855071938   
  0.988014   43.66791968531736   
  0.912517   43.66819948419865   
  1.173332   43.66857226918455   
  1.076909   43.66913084737333   
  2.000659   43.66913084737333   
  1.422797   43.669688708056206  
  1.04456    43.67006021747313   
  0.761749   43.67172808823955   
  1.230402   43.67200544502295   
  1.534025   43.674401812845275  
  1.386333   43.67924614541385   
  1.137899   43.67942789661211   
  0.851188   43.681693392004554  
  1.890591   43.68178376646787   
  0.751057   43.68223535690256   
  0.654401   43.682325618667804  
  1.092073   43.68349731767981   
  0.995705   43.6837672614253    
  1.804439   43.68439647841901   
  1.070502   43.68457608738845   
  1.165978   43.68636810347303   
  1.907729   43.68815275559156   
  1.333588   43.68815275559156   
  1.327065   43.688330818112256  
  0.528379   43.68868672428412   
  1.048411   43.68993010401822   
  0.784489   43.69072754387036   
  0.596991   43.69081605798091   
  0.682266   43.69161187421441   
  1.608601   43.69328715700565   
  1.473344   43.69381485388941   
  1.693009   43.694780636012055  
  0.986458   43.695919252831395  
  0.872038   43.69626899674552   
  0.759265   43.69635638873332   
  0.675489   43.6965311199696    
  1.400003   43.69749088717105   
  1.499773   43.69749088717105   
  1.148552   43.706034660714344  
  0.480994   43.70705894062759   
  0.772449   43.71003269906575   
  1.22895    43.71028664770289   
  0.910632   43.71062501506079   
  0.658151   43.71172289182723   
  0.784461   43.712228669619535  
  1.530074   43.71231290868136   
  0.887616   43.713322504987026  
  1.711312   43.71692107316676   
  0.714703   43.71742083672237   
  0.442999   43.71783686748692   
  0.830831   43.71800316826701   
  0.87564    43.718833718303856  
  1.30066    43.718833718303856  
  0.78407    43.71933128698372   
  0.984747   43.720737977018416  
  1.622588   43.72123337001727   
  1.296721   43.722716167488485  
  1.695769   43.72615646617275   
  0.643463   43.726319612110764  
  1.410729   43.72680868252496   
  1.753147   43.72697158368287   
  0.994771   43.72729720280358   
  0.818591   43.72762257796913   
  1.255728   43.72843495097425   
  0.91249    43.72916478969276   
  1.235497   43.72973159528703   
  1.082952   43.73013600399668   
  0.719793   43.732232880220494  
  0.977531   43.732554579851424  
  1.818402   43.73359846096133   
  1.083091   43.733758835587196  
  0.93542    43.733839000697145  
  1.030637   43.73487980279262   
  1.238137   43.736794754924354  
  2.00269    43.73766962735663   
  1.28827    43.73893903120347   
  1.343638   43.73933496019607   
  1.214138   43.73949323078161   
  1.029003   43.741072772373315  
  1.185523   43.741545516776206  
  1.031092   43.74162425750381   
  1.21513    43.74162425750381   
  0.983228   43.74256803436614   
  1.923086   43.743196081448694  
  0.8245     43.746244871720194  
  1.49583    43.748265572668736  
  0.8583     43.74973631556905   
  0.99247    43.749813585292934  
  0.564224   43.75050839485134   
  0.843181   43.751510050270035  
  0.694871   43.75166394626098   
  1.096859   43.75388933145983   
  1.49753    43.75442478927725   
  1.300144   43.75526489141224   
  0.58298    43.75602721297343   
  0.649873   43.75656004300668   
  1.722043   43.75671216016477   
  0.19867    43.75709222011893   
  1.311338   43.75739602879302   
  0.584124   43.75769962508773   
  1.016014   43.75769962508773   
  1.223178   43.759214431234234  
  1.006708   43.76155198856417   
  1.655584   43.76192783842052   
  1.778087   43.76245348236354   
  1.289194   43.76327821101897   
  1.675169   43.76327821101897   
  0.737171   43.76529592969805   
  0.876954   43.76663588631026   
  1.203921   43.76671020726226   
  0.837214   43.766933093837274  
  1.210081   43.767230098110716  
  1.54862    43.76834205864453   
  1.217406   43.769525020171045  
  0.479845   43.77136697085778   
  1.085941   43.77385955237668   
  0.571224   43.77422490486891   
  1.182003   43.77728179167101   
  1.249347   43.7774268223893    
  1.026798   43.777571804691405  
  1.12906    43.7780064614235    
  1.487565   43.778513011738916  
  1.24275    43.77930782758358   
  0.571975   43.77959649125781   
  1.23245    43.78024528386535   
  0.534897   43.78024528386535   
  0.852095   43.78254428401001   
  2.176337   43.78326023287295   
  1.759977   43.78326023287295   
  1.03674    43.78340328112256   
  1.543397   43.784189205380954  
  1.505744   43.784617292632866  
  1.180988   43.786325434390065  
  1.279999   43.78675142214555   
  0.707356   43.786822379499185  
  1.30671    43.78767296468749   
  0.330721   43.78795612328392   
  0.747067   43.78915749191143   
  1.234313   43.78951020409025   
  1.419396   43.789933080931746  
  1.372716   43.79211140908716   
  1.429752   43.794836457814554  
  1.188513   43.7949061065168    
  1.543797   43.7977521286507    
  0.477243   43.79961620448149   
  1.010263   43.80078579032775   
  1.430904   43.800991861260165  
  1.65278    43.801266470489615  
  1.11519    43.80202075177197   
  0.932653   43.80202075177197   
  1.812166   43.802157753186954  
  0.929954   43.80413943233535   
  1.349037   43.80427576712909   
  1.147098   43.808210972924215  
  1.247336   43.80861603542699   
  1.178414   43.80861603542699   
  1.766498   43.80908813134634   
  1.330046   43.80969435871692   
  1.959232   43.80969435871692   
  1.708639   43.81063570027553   
  1.192943   43.81063570027553   
  1.054806   43.81224469680036   
  0.983273   43.81364769534689   
  1.378829   43.81371439188114   
  1.485754   43.813847754228846  
  0.828974   43.81604234092199   
  1.455863   43.81749926186775   
  1.084009   43.819214799882374  
  0.811142   43.82092358788131   
  1.197955   43.82314805981069   
  1.680046   43.823474229170294  
  1.815329   43.82477646247554   
  0.786155   43.827239999505636  
  2.28314    43.82795052830262   
  1.53369    43.828595456371694  
  1.938682   43.82872432713878   
  0.446037   43.82878874818495   
  0.607553   43.829239428141385  
  1.083556   43.830075166429744  
  1.883836   43.83058866868514   
  0.57263    43.83142181706502   
  2.050243   43.83231726992226   
  1.046643   43.833019547076525  
  1.807876   43.83327463929056   
  1.552279   43.83422990285167   
  1.90697    43.83467497446274   
  1.624322   43.835246539996305  
  1.513407   43.83531000086906   
  1.089859   43.83550032786731   
  1.977235   43.83581735429346   
  1.027689   43.83657727484064   
  0.953054   43.837777769553725  
  1.219869   43.83960372947083   
  1.04537    43.83979218444532   
  1.269296   43.840043330603486  
  1.108581   43.840733234611804  
  0.555404   43.841109084468144  
  1.860882   43.84135947045485   
  1.306846   43.84304581053456   
  1.428084   43.843979844478156  
  0.956823   43.84565605998354   
  0.906649   43.84627524241221   
  2.257827   43.846337112129795  
  0.917309   43.848065895403984  
  0.847894   43.84886621149477   
  1.038353   43.85327222402068   
  0.942111   43.854609638095795  
  1.195223   43.85479169405398   
  1.329593   43.855700830835424  
  0.9912     43.85793526471942   
  1.266743   43.85829652453388   
  1.298143   43.85913829729453   
  1.004809   43.86105624457687   
  1.384176   43.86207171937999   
  0.845316   43.86272752831797   
  0.995528   43.86362022027031   
  1.491137   43.86569605991607   
  1.220549   43.866523625532835  
  1.080185   43.866523625532835  
  1.07794    43.86658267706354   
  1.349751   43.86717275117864   
  1.151624   43.86758532654703   
  1.514358   43.86823286842246   
  1.420981   43.86858566655876   
  0.791772   43.86876195821204   
  1.380044   43.86911432697937   
  1.222516   43.86981820797932   
  1.028052   43.87151455870838   
  1.932095   43.87157293554587   
  0.362131   43.87163130453755   
  1.049501   43.87168966568551   
  0.742253   43.872156272748285  
  1.541724   43.87256414309064   
  0.927892   43.873204309277035  
  0.844236   43.874307833128036  
  1.285518   43.875177059814696  
  0.742225   43.87587119072736   
  1.280189   43.876448786878335  
  1.710758   43.87685264760134   
  1.24084    43.877659244111605  
  1.053635   43.87840688758099   
  1.532509   43.88024177589548   
  1.066864   43.88081359228078   
  0.96287    43.882125919770026  
  1.168311   43.88223984801881   
  1.575921   43.88263836169603   
  1.485147   43.88303651002767   
  1.476724   43.883207033352384  
  1.143363   43.883263859584964  
  1.441484   43.884172069523906  
  2.043765   43.88445549607048   
  0.773055   43.88456881491833   
  1.904476   43.88502179486229   
  0.729558   43.886208624167494  
  1.554564   43.88643431962893   
  1.663083   43.88671627411647   
  0.920065   43.887448500249945  
  1.495663   43.88784226510735   
  1.57077    43.8899176834362    
  2.799065   43.89047690896017   
  1.12957    43.890700397698865  
  0.984314   43.89259542282889   
  1.221832   43.89331781161611   
  1.071108   43.89342884177954   
  1.251484   43.89353984356465   
  1.751169   43.89398356721184   
  1.110576   43.895422546039406  
  1.377726   43.8983411657275    
  1.747465   43.899054067998165  
  1.888378   43.89982050242709   
  2.005168   43.90151280912993   
  1.720287   43.901567290028446  
  1.772229   43.902818468082245  
  1.606596   43.903578293663045  
  1.231831   43.90428265764562   
  1.37549    43.90531006211608   
  0.921024   43.907518846106626  
  1.04482    43.90768002424242   
  0.495858   43.908055874098764  
  0.856116   43.90816320005554   
  1.616865   43.90837777243239   
  2.295484   43.908431398966     
  1.335608   43.91057104848125   
  1.344598   43.91099771631063   
  0.659746   43.91158370098107   
  1.028446   43.9123814989188    
  1.599094   43.91254088279063   
  1.344834   43.913495959617116  
  1.491719   43.91360194972915   
  2.148283   43.913866811896234  
  0.46392    43.914924648205144  
  2.435673   43.91503029025915   
  1.068297   43.915558115411514  
  1.061272   43.91645394854992   
  1.023517   43.91666446454139   
  1.134424   43.91813522616635   
  1.243854   43.91829251275534   
  2.25172    43.92038424217835   
  2.022948   43.92054071650247   
  1.292763   43.92220627743901   
  1.35215    43.92236209678478   
  1.209744   43.92277734192879   
  1.152559   43.92308851544239   
  1.612174   43.9236584217933    
  1.172994   43.92711361193375   
  1.824169   43.92726768081088   
  1.400907   43.92731902495965   
  0.984463   43.927575654691104  
  1.054103   43.92783213286657   
  1.01621    43.92834463526486   
  0.988098   43.92916338320506   
  0.942095   43.92936782924009   
  1.288491   43.9295211006311    
  1.81746    43.93023565276628   
  1.3446     43.931305281421665  
  1.063171   43.93171206705675   
  0.838528   43.93232153198929   
  1.620698   43.93257522349829   
  1.423295   43.9334872878487    
  0.721876   43.93424588102307   
  1.672383   43.93626234190347   
  1.953698   43.93636291959774   
  1.747183   43.93666451300007   
  0.862822   43.937417581477135  
  0.919277   43.93786879656385   
  1.564819   43.93861978150267   
  1.257845   43.93931953107823   
  1.033085   43.939818662821374  
  1.198007   43.93996829055133   
  1.954033   43.94141204037354   
  0.815875   43.94265281169321   
  1.812347   43.94344504902502   
  1.213007   43.944877305963686  
  1.634004   43.945616279226726  
  1.089183   43.94787465489769   
  0.754548   43.95012134751137   
  1.556854   43.951580344903384  
  1.558241   43.9525502938982    
  1.542508   43.95274402401489   
  1.434701   43.95351808144499   
  0.540176   43.95404944676359   
  1.22928    43.95424250943932   
  1.652057   43.95482118305179   
  1.565658   43.95539908663926   
  1.09821    43.95588008622536   
  1.829043   43.957415714722664  
  2.351171   43.95875494986908   
  1.004692   43.95889819471077   
  0.649214   43.95913683117037   
  1.227886   43.960280464436636  
  0.84692    43.960423207077824  
  0.54609    43.96113621738722   
  1.27882    43.96113621738722   
  1.672641   43.962037686565004  
  1.550898   43.962606072924125  
  1.820477   43.96392942202655   
  1.250425   43.964872208637765  
  1.634128   43.96515464598692   
  1.121417   43.96553094362286   
  1.28139    43.966141732739025  
  0.763217   43.967407556597465  
  1.507854   43.97146140502458   
  1.34183    43.97215653585949   
  1.038999   43.97220283837906   
  1.81998    43.97298922685534   
  1.751489   43.97345114402493   
  1.423113   43.97400479689741   
  1.751489   43.97446563573724   
  1.472636   43.974511692737316  
  1.12137    43.97556965789365   
  1.118439   43.97602884009112   
  1.855228   43.97868256515694   
  0.695248   43.97881938673284   
  0.793336   43.97932069738202   
  1.567331   43.97977593272968   
  0.629494   43.98077577396262   
  1.162796   43.980821166644326  
  1.229095   43.98154680504523   
  1.585528   43.98362628712453   
  1.399853   43.98434725758586   
  1.688247   43.984482306402256  
  1.413383   43.98574074105007   
  2.292631   43.98636859357027   
  1.123826   43.98681650458553   
  1.044739   43.98717450108754   
  1.584944   43.98730867373118   
  1.334848   43.98775561673852   
  0.801173   43.988826407045266  
  0.723078   43.988826407045266  
  1.057343   43.98953880332049   
  2.037578   43.98976118771877   
  1.144718   43.99158045717433   
  1.558555   43.994273148973164  
  1.141705   43.994405146689154  
  1.260393   43.99716787144583   
  1.129087   43.997997636408     
  0.885322   43.998912904358775  
  1.251112   44.00130093302041   
  0.621785   44.0034605321095    
  0.998117   44.0034605321095    
  0.986686   44.00432137378263   
  0.968632   44.00432137378263   
  1.566852   44.00603795499731   
  1.387792   44.00603795499731   
  1.195417   44.00732095292274   
  1.817606   44.007747778000734  
  1.032566   44.009450895798686  
  1.6418     44.010299956639805  
  1.102299   44.01072386539177   
  2.031345   44.01199311465925   
  1.168319   44.01535975540921   
  1.915511   44.01535975540921   
  2.026755   44.01535975540921   
  1.1252     44.01535975540921   
  1.524211   44.01619735351243   
  1.418926   44.01745072951053   
  2.26107    44.01745072951053   
  1.829717   44.01745072951053   
  0.908244   44.01870049866624   
  1.892223   44.01870049866624   
  0.890085   44.019116290447066  
  1.182585   44.01994668167884   
  1.047563   44.0203612826477    
  1.386404   44.0203612826477    
  2.012239   44.02077548819355   
  1.19735    44.022428371185484  
  1.29976    44.02407498730742   
  1.737832   44.02407498730742   
  0.776433   44.02407498730742   
  1.182625   44.02530586526476   
  1.424929   44.02530586526476   
  1.575304   44.02530586526476   
  0.822121   44.02653326452329   
  0.981417   44.02653326452329   
  1.480492   44.027757204690545  
  2.528249   44.02816441942446   
  0.664425   44.02857125269253   
  1.281966   44.02978947083185   
  1.683197   44.03019478535675   
  1.917326   44.03019478535675   
  1.404657   44.03100428136353   
  1.242311   44.0330214446829    
  2.577266   44.033825693953304  
  1.577408   44.035029282202366  
  1.050186   44.03622954408629   
  1.317284   44.03622954408629   
  1.90938    44.036628895362156  
  1.240438   44.03702787975577   
  1.125732   44.037824750588335  
  0.687424   44.03822263836871   
  0.485565   44.03822263836871   
  2.02085    44.040206627574705  
  0.451886   44.040206627574705  
  1.298159   44.04099769242349   
  1.162108   44.041392685158215  
  0.861071   44.04178731897174   
  1.068566   44.042969073393174  
  1.060578   44.04336227802113   
  2.047752   44.04571405894086   
  1.438381   44.0468851908377    
  1.155907   44.04883008652834   
  1.733671   44.04883008652834   
  1.283277   44.049218022670175  
  1.411076   44.049218022670175  
  0.713719   44.049218022670175  
  1.200193   44.049218022670175  
  1.144906   44.049605612594966  
  1.434773   44.05076631123303   
  1.447665   44.051152522447374  
  1.378858   44.051152522447374  
  1.076736   44.05153839051532   
  1.143233   44.05230909964732   
  0.806456   44.05461305455688   
  0.778762   44.054995861529136  
  2.25564    44.055378331374996  
  0.983589   44.055378331374996  
  0.967633   44.05576046468773   
  1.340353   44.05614226205904   
  0.865565   44.05614226205904   
  1.445265   44.05652372407909   
  1.861221   44.05652372407909   
  1.450207   44.05728564441821   
  1.555003   44.05728564441821   
  0.946863   44.05728564441821   
  1.110502   44.058426024457     
  1.528523   44.0588054866759    
  1.318298   44.05956341790126   
  0.971295   44.05994188806195   
  1.604909   44.06107532362979   
  0.784873   44.062205808819705  
  1.733959   44.063708559391415  
  1.160218   44.06483221973857   
  0.316427   44.06557971472844   
  1.078233   44.06595298031386   
  1.294935   44.06632592536203   
  1.708355   44.06632592536203   
  1.505289   44.066698550422984  
  2.104965   44.066698550422984  
  0.92149    44.06707085604537   
  2.342406   44.067814511161835  
  1.398498   44.068556895072355  
  0.908817   44.068556895072355  
  0.569143   44.068556895072355  
  1.593265   44.07040732174011   
  1.642305   44.07077646284343   
  1.473645   44.07188200730612   
  2.243608   44.07188200730612   
  1.150005   44.07371835034612   
  0.996142   44.07408468902823   
  1.352047   44.07408468902823   
  1.631969   44.07408468902823   
  2.252492   44.07445071895458   
  1.857047   44.076640443670335  
  1.620271   44.07736790528415   
  1.324019   44.07845681805328   
  0.801564   44.07881918309884   
  1.328944   44.07881918309884   
  1.834654   44.079904467666715  
  2.327757   44.08134730780413   
  1.534055   44.08350261983026   
  1.227402   44.084218686739234  
  1.110255   44.084218686739234  
  1.604513   44.084218686739234  
  1.477122   44.084576277934325  
  2.943688   44.084933574936706  
  1.621766   44.08529057823006   
  2.179574   44.08564728829685   
  1.721249   44.086003705618374  
  0.803784   44.086003705618374  
  0.950563   44.08671566394487   
  1.386555   44.08671566394487   
  1.680885   44.08671566394487   
  1.611158   44.08707120590653   
  1.64476    44.08707120590653   
  1.298852   44.08707120590653   
  1.431988   44.08919836680514   
  1.745128   44.08955188288645   
  1.837741   44.08990511143939   
  0.792484   44.090610707828404  
  1.742929   44.09131515969721   
  1.246228   44.09201847075279   
  2.23688    44.09342168516223   
  1.83505    44.09342168516223   
  2.332025   44.093771781498724  
  1.809476   44.0948203803548    
  1.688386   44.09829753649469   
  1.372091   44.098643725817055  
  1.163711   44.100370545117556  
  2.32315    44.10140335055532   
  1.225669   44.101747073946356  
  1.511053   44.101747073946356  
  1.772043   44.10209052551183   
  1.78802    44.10209052551183   
  1.022607   44.10209052551183   
  1.757244   44.10277661488344   
  2.140244   44.10482840365365   
  1.281115   44.10482840365365   
  1.653905   44.10585067438514   
  1.772938   44.10585067438514   
  1.645207   44.106870544478646  
  1.746721   44.10754912974468   
  2.998721   44.10754912974468   
  1.587794   44.1102529173534    
  1.151689   44.11226976841726   
  1.024984   44.11260500153457   
  1.431305   44.11293997608407   
  1.386713   44.113274692464344  
  2.029527   44.113943352306826  
  1.156008   44.114277296561575  
  1.428335   44.114277296561575  
  2.548193   44.1156105116743    
  1.80253    44.11594317693905   
  1.8578     44.11627558758054   
  1.130556   44.11693964655075   
  1.905566   44.11693964655075   
  0.826979   44.118595365223754  
  1.147049   44.118595365223754  
  1.730957   44.11892575282577   
  0.514394   44.11925588927793   
  2.183419   44.11991541025798   
  1.530593   44.120244795546355  
  3.137276   44.121887985103676  
  1.705932   44.12385164096708   
  1.752762   44.12385164096708   
  1.196461   44.12417805547467   
  1.85781    44.12483014941385   
  2.512982   44.125481265700586  
  2.800229   44.12580645813952   
  1.744502   44.126780577012006  
  1.764905   44.126780577012006  
  1.229535   44.127104798364805  
  1.186246   44.1283992687178    
  1.380378   44.12904505988795   
  1.18186    44.129367595722975  
  1.087072   44.1300119496719    
  1.621502   44.130333768495     
  1.420992   44.13097669160561   
  0.770036   44.13225968953104   
  1.688758   44.132579847659734  
  1.174914   44.13353890837021   
  2.289839   44.13417710757676   
  1.52697    44.134495855834665  
  1.427618   44.134495855834665  
  1.420805   44.135450699345505  
  2.141605   44.135450699345505  
  2.24116    44.135768514567815  
  1.36864    44.136086097384094  
  1.224532   44.13640344813398   
  2.171034   44.13767053723675   
  2.344226   44.13830269816627   
  1.406924   44.13830269816627   
  1.645024   44.13861843389948   
  1.861324   44.140193678578626  
  0.745029   44.140508043038174  
  1.301298   44.14113609012073   
  2.159465   44.14238946611883   
  2.049932   44.143014800254086  
  2.125342   44.14332712999204   
  1.685048   44.143639235274534  
  1.955805   44.14488541828713   
  1.659358   44.14488541828713   
  2.227911   44.146748013630635  
  1.443068   44.14705767102836   
  2.091125   44.14767632424109   
  1.396763   44.14829409743474   
  1.286822   44.14983469671578   
  1.642      44.150449409460876  
  1.816285   44.151982395457466  
  1.94518    44.15259407792746   
  1.811738   44.15350998930083   
  1.574034   44.153814864344525  
  1.825147   44.15411952551584   
  1.181525   44.15472820744015   
  1.78843    44.155336037465055  
  2.341054   44.15563963375977   
  1.456927   44.15563963375977   
  1.783539   44.15594301797183   
  1.86318    44.15624619039733   
  1.325545   44.15745676813422   
  2.504686   44.16106838547117   
  1.329223   44.161368002234966  
  1.465864   44.16256440652301   
  1.228565   44.162862993321916  
  1.279388   44.16405529189344   
  1.864333   44.16435285578443   
  1.417508   44.164650215934294  
  0.557936   44.166133970305104  
  1.474293   44.16761267272752   
  1.507307   44.16790781000147   
  1.659947   44.16790781000147   
  1.679088   44.169968173996885  
  1.329064   44.17026171539495   
  1.455294   44.17172645365322   
  0.812738   44.17172645365322   
  2.167953   44.17172645365322   
  1.618559   44.17172645365322   
  2.253764   44.17201880942455   
  1.54637    44.17289469775217   
  2.026301   44.17376882313665   
  0.706172   44.17376882313665   
  2.213796   44.17405980772502   
  1.149619   44.174350597479375  
  1.882779   44.174931593528434  
  1.170039   44.175221800343046  
  2.042196   44.175221800343046  
  2.281439   44.17840134153375   
  1.355772   44.17897694729316   
  2.073898   44.17926446433902   
  0.792171   44.17983892802318   
  1.770325   44.17983892802318   
  1.233197   44.18041263283832   
  1.205591   44.18155777386278   
  1.155153   44.18184358794476   
  2.308604   44.18298496700358   
  1.065364   44.183839037056416  
  2.774742   44.183839037056416  
  0.97807    44.184407485412315  
  1.609853   44.18554215485437   
  1.772184   44.1861083798132    
  2.230945   44.1861083798132    
  1.608411   44.1869563354654    
  1.237924   44.18752072083646   
  1.56531    44.18892848376085   
  1.172361   44.189209489582296  
  2.14835    44.1900514177592    
  1.352862   44.1900514177592    
  1.479234   44.19089171692217   
  1.075733   44.19173039336285   
  0.980484   44.19256745333654   
  1.853876   44.19312459835446   
  1.841139   44.193402903062406  
  1.580547   44.195068996468585  
  1.186287   44.19534605834841   
  1.346192   44.196728722623284  
  2.426097   44.19865708695441   
  0.647818   44.19865708695441   
  2.043511   44.1989318699322    
  1.150207   44.19920647916165   
  1.626013   44.19920647916165   
  1.781898   44.19920647916165   
  1.70458    44.20030318298158   
  1.398811   44.20167017964658   
  1.970236   44.20194306340164   
  2.077044   44.20221577580113   
  2.295682   44.20248831706009   
  1.466608   44.20248831706009   
  2.014865   44.20439133191929   
  1.74082    44.20466251174821   
  1.053108   44.20466251174821   
  1.389422   44.20466251174821   
  3.304618   44.20601587676334   
  1.488134   44.20601587676334   
  1.579541   44.20736503746907   
  1.419409   44.21005084987513   
  2.053676   44.212986184736664  
  1.251357   44.21404867941193   
  1.627954   44.214578953570495  
  0.902996   44.21510858105309   
  2.028654   44.21590181320402   
  1.925782   44.21669359916975   
  0.793306   44.21695720736109   
  1.883606   44.217747073262785  
  1.576258   44.21827285357144   
  1.79319    44.219060332448855  
  1.93027    44.21932250841933   
  2.21773    44.21984638602435   
  2.532427   44.22036963245139   
  1.10041    44.221674997070764  
  2.886884   44.221935599827994  
  1.913259   44.22245633667924   
  2.04363    44.22297644989339   
  1.801372   44.223495940962394  
  2.005372   44.22375545365723   
  1.462896   44.22375545365723   
  1.597765   44.22427401429425   
  2.478474   44.22788670461367   
  2.202836   44.22942584792069   
  2.073515   44.22993768590793   
  2.263035   44.231214647962595  
  2.002624   44.231214647962595  
  1.116982   44.231214647962595  
  1.652098   44.23451728351268   
  2.048075   44.23502315949521   
  1.265596   44.23578087032755   
  2.064059   44.236033147117624  
  1.591446   44.236789099409286  
  1.626097   44.23704079137919   
  1.756455   44.23754373814287   
  1.850753   44.239299479126885  
  1.201446   44.239299479126885  
  2.586888   44.23979981844709   
  1.229667   44.240299582002706  
  1.578237   44.240798771117326  
  1.40066    44.24154648059654   
  1.597397   44.24204423936954   
  1.819292   44.242789809478666  
  2.516558   44.242789809478666  
  1.19972    44.24328614608344   
  1.41843    44.24427712080183   
  2.41259    44.246498580795794  
  1.226783   44.24699069924154   
  1.441244   44.247973266361804  
  2.879118   44.248463717551026  
  1.916402   44.248708735600914  
  1.610964   44.2489536154957    
  1.69831    44.24919835739111   
  1.697242   44.24993175663419   
  1.29573    44.24993175663419   
  1.911664   44.24993175663419   
  2.103412   44.25163822044821   
  1.181639   44.251881454552525  
  1.399032   44.251881454552525  
  1.743042   44.25406445291433   
  1.751312   44.2547896873972    
  2.001595   44.25503116334554   
  2.48365    44.2552725051033    
  1.015404   44.2552725051033    
  1.69226    44.25551371281953   
  2.488994   44.25599572672239   
  1.161486   44.25599572672239   
